"","TimeLost","EMP","HRSWorked","Kid1","Kid2","Kid3","Kid4","Kid5","Kid6","age1","age_group1","age2","age_group2","age3","age_group3","age4","age_group4","age5","age_group5","age6","age_group6","Education","ParentAge","Race","Income","HouseholdID","PersonalNumber","PID","Month","Year","TimeID","Weight","NonMetro","Female","SingleFamily","WelfareorSS","WorkFromHome"
"36729",12,1,18,1,1,0,0,0,0,13,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",40,"Asian",7726,11,102,"11102",11,2022,"112022",1217484588700,0,1,0,0,0
"36730",12,1,18,1,1,0,0,0,0,13,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",40,"Asian",7726,11,102,"11102",12,2022,"122022",1201013871300,0,1,0,0,0
"36731",12,1,0,1,1,0,0,0,0,13,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",40,"Asian",5121,11,102,"11102",2,2022,"22022",1175959464500,0,1,0,0,0
"36732",12,1,0,1,1,0,0,0,0,13,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",40,"Asian",5121,11,102,"11102",3,2022,"32022",1191750868900,0,1,0,0,0
"36733",12,1,18,1,1,0,0,0,0,13,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",40,"Asian",7726,11,102,"11102",4,2022,"42022",1169408930400,0,1,0,0,0
"36734",12,1,18,1,1,0,0,0,0,13,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",40,"Asian",7726,11,102,"11102",5,2022,"52022",1211313473200,0,1,0,0,0
"36735",12,1,18,1,1,0,0,0,0,13,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",40,"Asian",7726,11,102,"11102",6,2022,"62022",1188789290200,0,1,0,0,0
"36736",12,1,18,1,1,0,0,0,0,13,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",40,"Asian",7726,11,102,"11102",7,2022,"72022",1193440481800,0,1,0,0,0
"36737",12,1,18,1,1,0,0,0,0,13,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",40,"Asian",7726,11,102,"11102",8,2022,"82022",1189507718100,0,1,0,0,0
"36738",12,1,18,1,1,0,0,0,0,13,"School Age",9,"School Age",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",40,"Asian",7726,11,102,"11102",9,2022,"92022",1203238041500,0,1,0,0,0
"36739",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",9821,11,101,"11101",1,2020,"12020",1123261482100,0,0,0,0,1
"36740",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",10328,11,101,"11101",10,2020,"102020",1137749442100,0,0,0,0,1
"36741",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",10328,11,101,"11101",11,2020,"112020",1129538792400,0,0,0,0,1
"36742",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",10328,11,101,"11101",12,2020,"122020",1134348452000,0,0,0,0,1
"36743",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",9821,11,101,"11101",2,2020,"22020",1132928207500,0,0,0,0,1
"36744",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",9821,11,101,"11101",3,2020,"32020",1130500244100,0,0,0,0,1
"36745",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",9821,11,101,"11101",4,2020,"42020",1141322615700,0,0,0,0,1
"36746",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",9821,11,101,"11101",5,2020,"52020",1145078081500,0,0,0,0,1
"36747",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",9821,11,101,"11101",6,2020,"62020",1147324122900,0,0,0,0,1
"36748",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",9821,11,101,"11101",7,2020,"72020",1158354919700,0,0,0,0,1
"36749",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",10328,11,101,"11101",8,2020,"82020",1154569342300,0,0,0,0,1
"36750",0,1,70,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",10328,11,101,"11101",9,2020,"92020",1145366253900,0,0,0,0,1
"36751",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",9821,11,102,"11102",1,2020,"12020",1123261482100,0,1,0,0,0
"36752",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",10328,11,102,"11102",10,2020,"102020",1137749442100,0,1,0,0,0
"36753",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",10328,11,102,"11102",11,2020,"112020",1129538792400,0,1,0,0,0
"36754",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",10328,11,102,"11102",12,2020,"122020",1134348452000,0,1,0,0,0
"36755",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",9821,11,102,"11102",2,2020,"22020",1132928207500,0,1,0,0,0
"36756",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",9821,11,102,"11102",3,2020,"32020",1130500244100,0,1,0,0,0
"36757",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",9821,11,102,"11102",4,2020,"42020",1141322615700,0,1,0,0,0
"36758",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",9821,11,102,"11102",5,2020,"52020",1145078081500,0,1,0,0,0
"36759",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",9821,11,102,"11102",6,2020,"62020",1147324122900,0,1,0,0,0
"36760",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",9821,11,102,"11102",7,2020,"72020",1158354919700,0,1,0,0,0
"36761",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",10328,11,102,"11102",8,2020,"82020",1154569342300,0,1,0,0,0
"36762",0,1,40,1,1,0,0,0,0,9,"School Age",3,"Toddler",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",32,"Residual",10328,11,102,"11102",9,2020,"92020",1145366253900,0,1,0,0,0
"36763",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",1,2020,"12020",1416250028100,0,0,0,0,0
"36764",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",10,2020,"102020",1406851969600,0,0,0,0,0
"36765",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",11,2020,"112020",1419696733800,0,0,0,0,0
"36766",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",12,2020,"122020",1397326552900,0,0,0,0,0
"36767",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",2,2020,"22020",1412238586200,0,0,0,0,0
"36768",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",3,2020,"32020",1414666352200,0,0,0,0,0
"36769",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",4,2020,"42020",1421667345000,0,0,0,0,0
"36770",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",5,2020,"52020",1426876841800,0,0,0,0,0
"36771",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",6,2020,"62020",1430237484000,0,0,0,0,0
"36772",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",7,2020,"72020",1442451045700,0,0,0,0,0
"36773",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",8,2020,"82020",1445875688700,0,0,0,0,0
"36774",0,1,48,1,1,0,0,0,0,13,"School Age",6,"School Age",-1,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",4171,11,102,"11102",9,2020,"92020",1410685693700,0,0,0,0,0
"36775",0,1,55,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",6870,11,101,"11101",1,2023,"12023",463787702820,0,0,0,0,0
"36776",0,1,55,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",30052,11,101,"11101",10,2023,"102023",481254413910,0,0,0,0,0
"36777",0,1,55,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",30052,11,101,"11101",11,2023,"112023",481682847760,0,0,0,0,0
"36778",0,1,55,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",30052,11,101,"11101",12,2023,"122023",463119101730,0,0,0,0,0
"36779",0,1,55,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",8526,11,101,"11101",2,2023,"22023",469476339850,0,0,0,0,0
"36780",0,1,55,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",31052,11,101,"11101",3,2023,"32023",466494453580,0,0,0,0,0
"36781",0,1,55,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",30052,11,101,"11101",4,2023,"42023",468577664520,0,0,0,0,0
"36782",0,1,55,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",30052,11,101,"11101",5,2023,"52023",469483170100,0,0,0,0,0
"36783",0,1,22,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",11888,11,101,"11101",6,2023,"62023",478670159360,0,0,0,0,0
"36784",0,1,55,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",28201,11,101,"11101",7,2023,"72023",484611124230,0,0,0,0,0
"36785",0,1,55,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",30052,11,101,"11101",8,2023,"82023",488363506350,0,0,0,0,0
"36786",0,1,55,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",53,"White",30052,11,101,"11101",9,2023,"92023",485332937000,0,0,0,0,0
"36787",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",6870,11,102,"11102",1,2023,"12023",463787702820,0,1,0,0,0
"36788",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",30052,11,102,"11102",10,2023,"102023",481254413910,0,1,0,0,0
"36789",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",30052,11,102,"11102",11,2023,"112023",481682847760,0,1,0,0,0
"36790",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",30052,11,102,"11102",12,2023,"122023",463119101730,0,1,0,0,0
"36791",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",8526,11,102,"11102",2,2023,"22023",469476339850,0,1,0,0,0
"36792",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",31052,11,102,"11102",3,2023,"32023",466494453580,0,1,0,0,0
"36793",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",30052,11,102,"11102",4,2023,"42023",468577664520,0,1,0,0,0
"36794",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",30052,11,102,"11102",5,2023,"52023",469483170100,0,1,0,0,0
"36795",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",11888,11,102,"11102",6,2023,"62023",478670159360,0,1,0,0,0
"36796",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",28201,11,102,"11102",7,2023,"72023",484611124230,0,1,0,0,0
"36797",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",30052,11,102,"11102",8,2023,"82023",488363506350,0,1,0,0,0
"36798",0,0,0,1,1,0,0,0,0,5,"Preschool",4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",35,"White",30052,11,102,"11102",9,2023,"92023",485332937000,0,1,0,0,0
"36799",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7150,11,101,"11101",1,2021,"12021",937525008470,0,1,0,0,0
"36800",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7200,11,101,"11101",10,2021,"102021",941370674020,0,1,0,0,0
"36801",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7200,11,101,"11101",11,2021,"112021",936850662330,0,1,0,0,0
"36802",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7200,11,101,"11101",12,2021,"122021",882162579390,0,1,0,0,0
"36803",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7150,11,101,"11101",2,2021,"22021",934885360990,0,1,0,0,0
"36804",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7150,11,101,"11101",3,2021,"32021",923484429040,0,1,0,0,0
"36805",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7150,11,101,"11101",4,2021,"42021",928212339130,0,1,0,0,0
"36806",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7150,11,101,"11101",5,2021,"52021",926073816880,0,1,0,0,0
"36807",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7150,11,101,"11101",6,2021,"62021",939135933990,0,1,0,0,0
"36808",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7152,11,101,"11101",7,2021,"72021",927457378530,0,1,0,0,0
"36809",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7210,11,101,"11101",8,2021,"82021",937078910280,0,1,0,0,0
"36810",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","Bachelor’s Degree",35,"White",7200,11,101,"11101",9,2021,"92021",942783766230,0,1,0,0,0
"36811",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7150,11,102,"11102",1,2021,"12021",937525008470,0,0,0,0,0
"36812",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7200,11,102,"11102",10,2021,"102021",941370674020,0,0,0,0,0
"36813",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7200,11,102,"11102",11,2021,"112021",936850662330,0,0,0,0,0
"36814",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7200,11,102,"11102",12,2021,"122021",882162579390,0,0,0,0,0
"36815",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7150,11,102,"11102",2,2021,"22021",934885360990,0,0,0,0,0
"36816",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7150,11,102,"11102",3,2021,"32021",923484429040,0,0,0,0,0
"36817",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7150,11,102,"11102",4,2021,"42021",928212339130,0,0,0,0,0
"36818",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7150,11,102,"11102",5,2021,"52021",926073816880,0,0,0,0,0
"36819",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7150,11,102,"11102",6,2021,"62021",939135933990,0,0,0,0,0
"36820",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7152,11,102,"11102",7,2021,"72021",927457378530,0,0,0,0,0
"36821",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7210,11,102,"11102",8,2021,"82021",937078910280,0,0,0,0,0
"36822",0,1,40,1,0,0,0,0,0,0,"Infant",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child",3020,"No Child","High School or Some College",44,"White",7200,11,102,"11102",9,2021,"92021",942783766230,0,0,0,0,0
"36823",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",1,2023,"12023",250744118180,0,1,0,0,0
"36824",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",10,2023,"102023",270217780870,0,1,0,0,0
"36825",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",11,2023,"112023",268867354780,0,1,0,0,0
"36826",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",12,2023,"122023",267145547830,0,1,0,0,0
"36827",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",2,2023,"22023",249829864090,0,1,0,0,0
"36828",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",3,2023,"32023",250230588490,0,1,0,0,0
"36829",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",4,2023,"42023",287708815190,0,1,0,0,0
"36830",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",5,2023,"52023",280427539460,0,1,0,0,0
"36831",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",6,2023,"62023",274480179900,0,1,0,0,0
"36832",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",7,2023,"72023",272258950320,0,1,0,0,0
"36833",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",8,2023,"82023",266632162990,0,1,0,0,0
"36834",0,0,0,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",46,"Asian",5736,11,102,"11102",9,2023,"92023",273747805700,0,1,0,0,0
"36835",0,1,40,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",45,"Asian",5736,11,103,"11103",1,2023,"12023",250744118180,0,0,0,0,0
"36836",0,1,40,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",45,"Asian",5736,11,103,"11103",10,2023,"102023",270217780870,0,0,0,0,0
"36837",0,1,40,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",45,"Asian",5736,11,103,"11103",11,2023,"112023",268867354780,0,0,0,0,0
"36838",0,1,40,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",45,"Asian",5736,11,103,"11103",12,2023,"122023",267145547830,0,0,0,0,0
"36839",0,1,40,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",45,"Asian",5736,11,103,"11103",2,2023,"22023",249829864090,0,0,0,0,0
"36840",0,1,40,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",45,"Asian",5736,11,103,"11103",3,2023,"32023",250230588490,0,0,0,0,0
"36841",0,1,40,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",45,"Asian",5736,11,103,"11103",4,2023,"42023",287708815190,0,0,0,0,0
"36842",0,1,40,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",45,"Asian",5736,11,103,"11103",5,2023,"52023",280427539460,0,0,0,0,0
"36843",0,1,40,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",45,"Asian",5736,11,103,"11103",6,2023,"62023",274480179900,0,0,0,0,0
"36844",0,1,40,1,1,0,0,0,0,9,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",45,"Asian",5736,11,103,"11103",7,2023,"72023",272258950320,0,0,0,0,0
